i,Time,Data
1302,26.04,60.0
1303,26.06,61.0
1304,26.08,65472.0
1305,26.1,65476.0
1306,26.12,68.0
1307,26.14,61.0
1308,26.16,65472.0
1309,26.18,65472.0
1310,26.2,65488.0
1311,26.22,68.0
1312,26.24,60.0
1313,26.26,61.0
1314,26.28,65480.0
1315,26.3,65472.0
1316,26.32,62.0
1317,26.34,60.0
1318,26.36,61.0
1319,26.38,65472.0
1320,26.4,34704.0
1321,26.42,63.0
1322,26.44,62.0
1323,26.46,62.0
1324,26.48,65472.0
1325,26.5,65496.0
1326,26.52,65476.0
1327,26.54,65472.0
1328,26.56,65484.0
1329,26.58,65480.0
1330,26.6,65496.0
1331,26.62,65464.0
1332,26.64,60.0
1333,26.66,60.0
1334,26.68,65472.0
1335,26.7,65480.0
1336,26.72,67.0
1337,26.74,62.0
1338,26.76,60.0
1339,26.78,65472.0
1340,26.8,65472.0
1341,26.82,64.0
1342,26.84,62.0
1343,26.86,60.0
1344,26.88,65472.0
1345,26.9,65484.0
1346,26.92,66.0
1347,26.94,63.0
1348,26.96,65472.0
1349,26.98,65472.0
1350,27.0,65476.0
1351,27.02,66.0
1352,27.04,62.0
1353,27.06,61.0
1354,27.08,65472.0
1355,27.1,65472.0
1356,27.12,65.0
1357,27.14,62.0
1358,27.16,61.0
1359,27.18,65472.0
1360,27.2,65480.0
1361,27.22,64.0
1362,27.24,63.0
1363,27.26,61.0
1364,27.28,65476.0
1365,27.3,65488.0
1366,27.32,67.0
1367,27.34,63.0
1368,27.36,60.0
1369,27.38,65472.0
1370,27.4,65492.0
1371,27.42,66.0
1372,27.44,63.0
1373,27.46,60.0
1374,27.48,65472.0
1375,27.5,65480.0
1376,27.52,66.0
1377,27.54,62.0
1378,27.56,61.0
1379,27.58,65472.0
1380,27.6,65472.0
1381,27.62,66.0
1382,27.64,62.0
1383,27.66,42680.0
1384,27.68,65484.0
1385,27.7,65472.0
1386,27.72,66.0
1387,27.74,62.0
1388,27.76,61.0
1389,27.78,65472.0
1390,27.8,64.0
1391,27.82,63.0
1392,27.84,61.0
1393,27.86,60.0
1394,27.88,65480.0
1395,27.9,65472.0
1396,27.92,67.0
1397,27.94,61.0
1398,27.96,65472.0
1399,27.98,65472.0
1400,28.0,65480.0
1401,28.02,65456.0
1402,28.04,59.0
1403,28.06,61.0
1404,28.08,65472.0
1405,28.1,65480.0
1406,28.12,66.0
1407,28.14,63.0
1408,28.16,61.0
1409,28.18,65484.0
1410,28.2,65476.0
1411,28.22,66.0
1412,28.24,62.0
1413,28.26,60.0
1414,28.28,65480.0
1415,28.3,65472.0
1416,28.32,67.0
1417,28.34,62.0
1418,28.36,61.0
1419,28.38,65460.0
1420,28.4,65472.0
1421,28.42,65.0
1422,28.44,62.0
1423,28.46,61.0
1424,28.48,65472.0
1425,28.5,65472.0
1426,28.52,65.0
1427,28.54,62.0
1428,28.56,61.0
1429,28.58,65476.0
1430,28.6,65472.0
1431,28.62,65.0
1432,28.64,62.0
1433,28.66,65472.0
1434,28.68,65488.0
1435,28.7,65472.0
1436,28.72,65.0
1437,28.74,60.0
1438,28.76,61.0
1439,28.78,65472.0
1440,28.8,65480.0
1441,28.82,68.0
1442,28.84,61.0
1443,28.86,65464.0
1444,28.88,65472.0
1445,28.9,65464.0
1446,28.92,63.0
1447,28.94,62.0
1448,28.96,60.0
1449,28.98,65476.0
1450,29.0,66.0
1451,29.02,63.0
1452,29.04,61.0
1453,29.06,65472.0
1454,29.08,65472.0
1455,29.1,65472.0
1456,29.12,68.0
1457,29.14,61.0
1458,29.16,65468.0
1459,29.18,65480.0
1460,29.2,65488.0
1461,29.22,68.0
1462,29.24,61.0
1463,29.26,28420.0
1464,29.28,65472.0
1465,29.3,65472.0
1466,29.32,63.0
1467,29.34,62.0
1468,29.36,60.0
1469,29.38,65472.0
1470,29.4,65472.0
1471,29.42,66.0
1472,29.44,62.0
1473,29.46,65472.0
1474,29.48,65472.0
1475,29.5,65472.0
1476,29.52,66.0
1477,29.54,61.0
1478,29.56,65472.0
1479,29.58,65472.0
1480,29.6,65476.0
1481,29.62,30800.0
1482,29.64,60.0
1483,29.66,65468.0
1484,29.68,65484.0
1485,29.7,65472.0
1486,29.72,66.0
1487,29.74,60.0
1488,29.76,61.0
1489,29.78,62.0
1490,29.8,65472.0
1491,29.82,65.0
1492,29.84,61.0
1493,29.86,60.0
1494,29.88,65472.0
1495,29.9,65476.0
1496,29.92,64.0
1497,29.94,62.0
1498,29.96,61.0
1499,29.98,65472.0
1500,30.0,65472.0
1501,30.02,67.0
1502,30.04,62.0
1503,30.06,62.0
1504,30.08,65484.0
1505,30.1,65480.0
1506,30.12,65.0
1507,30.14,63.0
1508,30.16,61.0
1509,30.18,65472.0
1510,30.2,65472.0
1511,30.22,63.0
1512,30.24,61.0
1513,30.26,59.0
1514,30.28,65472.0
1515,30.3,65472.0
1516,30.32,64.0
1517,30.34,62.0
1518,30.36,65464.0
1519,30.38,65472.0
1520,30.4,65488.0
1521,30.42,67.0
1522,30.44,60.0
1523,30.46,65480.0
1524,30.48,65480.0
1525,30.5,65472.0
1526,30.52,68.0
1527,30.54,60.0
1528,30.56,65472.0
1529,30.58,65492.0
1530,30.6,65488.0
1531,30.62,68.0
1532,30.64,59.0
1533,30.66,65480.0
1534,30.68,65488.0
1535,30.7,65480.0
1536,30.72,64.0
1537,30.74,62.0
1538,30.76,61.0
1539,30.78,65472.0
1540,30.8,66.0
1541,30.82,63.0
1542,30.84,61.0
1543,30.86,65472.0
1544,30.88,65472.0
1545,30.9,68.0
1546,30.92,63.0
1547,30.94,62.0
1548,30.96,65456.0
1549,30.98,65480.0
1550,31.0,65472.0
1551,31.02,67.0
1552,31.04,59.0
1553,31.06,65472.0
1554,31.08,65476.0
1555,31.1,65480.0
1556,31.12,65.0
1557,31.14,62.0
1558,31.16,65460.0
1559,31.18,65488.0
1560,31.2,65488.0
1561,31.22,66.0
1562,31.24,60.0
1563,31.26,65456.0
1564,31.28,65476.0
1565,31.3,65472.0
1566,31.32,65.0
1567,31.34,62.0
1568,31.36,61.0
1569,31.38,65480.0
1570,31.4,65472.0
1571,31.42,63.0
1572,31.44,61.0
1573,31.46,65472.0
1574,31.48,65476.0
1575,31.5,65476.0
1576,31.52,64.0
1577,31.54,60.0
1578,31.56,65456.0
1579,31.58,65472.0
1580,31.6,65472.0
1581,31.62,66.0
1582,31.64,59.0
1583,31.66,65456.0
1584,31.68,65472.0
1585,31.7,65472.0
1586,31.72,64.0
1587,31.74,62.0
1588,31.76,60.0
1589,31.78,65480.0
1590,31.8,66.0
1591,31.82,64.0
1592,31.84,62.0
1593,31.86,65472.0
1594,31.88,65472.0
1595,31.9,65484.0
1596,31.92,12037.0
1597,31.94,60.0
1598,31.96,65472.0
1599,31.98,65472.0
1600,32.0,65484.0
1601,32.02,67.0
1602,32.04,60.0
1603,32.06,65472.0
1604,32.08,65480.0
1605,32.1,65476.0
1606,32.12,66.0
1607,32.14,60.0
1608,32.16,65472.0
1609,32.18,65472.0
1610,32.2,65472.0
1611,32.22,67.0
1612,32.24,61.0
1613,32.26,61.0
1614,32.28,65476.0
1615,32.3,68.0
1616,32.32,62.0
1617,32.34,61.0
1618,32.36,60.0
1619,32.38,65480.0
1620,32.4,65480.0
1621,32.42,64.0
1622,32.44,60.0
1623,32.46,65472.0
1624,32.48,65480.0
1625,32.5,65492.0
1626,32.52,67.0
1627,32.54,60.0
1628,32.56,65480.0
1629,32.58,65480.0
1630,32.6,65476.0
1631,32.62,65.0
1632,32.64,61.0
1633,32.66,62.0
1634,32.68,65472.0
1635,32.7,65472.0
1636,32.72,64.0
1637,32.74,64.0
1638,32.76,65464.0
1639,32.78,65480.0
1640,32.8,65476.0
1641,32.82,66.0
1642,32.84,63.0
1643,32.86,65464.0
1644,32.88,65488.0
1645,32.9,65472.0
1646,32.92,64.0
1647,32.94,59.0
1648,32.96,65472.0
1649,32.98,65472.0
1650,33.0,65472.0
1651,33.02,66.0
1652,33.04,60.0
1653,33.06,65476.0
1654,33.08,65472.0
1655,33.1,65472.0
1656,33.12,65.0
1657,33.14,61.0
1658,33.16,62.0
1659,33.18,65480.0
1660,33.2,65472.0
1661,33.22,64.0
1662,33.24,62.0
1663,33.26,65456.0
1664,33.28,65480.0
1665,33.3,65472.0
1666,33.32,64.0
1667,33.34,62.0
1668,33.36,65472.0
1669,33.38,65472.0
1670,33.4,65472.0
1671,33.42,65.0
1672,33.44,61.0
1673,33.46,65472.0
1674,33.48,65472.0
1675,33.5,65480.0
1676,33.52,66.0
1677,33.54,62.0
1678,33.56,65480.0
1679,33.58,65476.0
1680,33.6,65476.0
1681,33.62,65.0
1682,33.64,62.0
1683,33.66,65472.0
1684,33.68,65472.0
1685,33.7,65472.0
1686,33.72,66.0
1687,33.74,61.0
1688,33.76,65456.0
1689,33.78,65464.0
1690,33.8,65472.0
1691,33.82,65.0
1692,33.84,61.0
1693,33.86,65456.0
1694,33.88,65480.0
1695,33.9,65472.0
1696,33.92,64.0
1697,33.94,61.0
1698,33.96,65472.0
1699,33.98,65464.0
1700,34.0,65472.0
1701,34.02,66.0
1702,34.04,60.0
1703,34.06,65472.0
1704,34.08,65472.0
1705,34.1,65464.0
1706,34.12,65.0
1707,34.14,63.0
1708,34.16,65472.0
1709,34.18,65476.0
1710,34.2,65472.0
1711,34.22,65.0
1712,34.24,61.0
1713,34.26,65472.0
1714,34.28,65472.0
1715,34.3,65472.0
1716,34.32,66.0
1717,34.34,59.0
1718,34.36,65464.0
1719,34.38,65472.0
1720,34.4,65480.0
1721,34.42,66.0
1722,34.44,62.0
1723,34.46,65472.0
1724,34.48,65464.0
1725,34.5,65472.0
1726,34.52,64.0
1727,34.54,62.0
1728,34.56,65460.0
1729,34.58,65472.0
1730,34.6,65472.0
1731,34.62,64.0
1732,34.64,60.0
1733,34.66,65472.0
1734,34.68,65472.0
1735,34.7,65472.0
1736,34.72,65.0
1737,34.74,63.0
1738,34.76,65472.0
1739,34.78,65472.0
1740,34.8,65488.0
1741,34.82,66.0
1742,34.84,62.0
1743,34.86,65456.0
1744,34.88,65476.0
1745,34.9,65472.0
1746,34.92,64.0
1747,34.94,62.0
1748,34.96,65460.0
1749,34.98,65472.0
1750,35.0,65472.0
1751,35.02,65.0
1752,35.04,63.0
1753,35.06,65472.0
1754,35.08,65480.0
1755,35.1,65472.0
1756,35.12,65.0
1757,35.14,61.0
1758,35.16,65476.0
1759,35.18,65488.0
1760,35.2,65464.0
1761,35.22,65.0
1762,35.24,63.0
1763,35.26,65472.0
1764,35.28,65472.0
1765,35.3,65472.0
1766,35.32,66.0
1767,35.34,62.0
1768,35.36,65472.0
1769,35.38,65472.0
1770,35.4,65476.0
1771,35.42,66.0
1772,35.44,62.0
1773,35.46,65472.0
1774,35.48,65476.0
1775,35.5,65472.0
1776,35.52,65.0
1777,35.54,62.0
1778,35.56,62.0
1779,35.58,65472.0
1780,35.6,65472.0
1781,35.62,64.0
1782,35.64,62.0
1783,35.66,65472.0
1784,35.68,65480.0
1785,35.7,65480.0
1786,35.72,64.0
1787,35.74,61.0
1788,35.76,65472.0
1789,35.78,65472.0
1790,35.8,65464.0
1791,35.82,63.0
1792,35.84,61.0
1793,35.86,61.0
1794,35.88,65484.0
1795,35.9,65472.0
1796,35.92,65.0
1797,35.94,61.0
1798,35.96,65464.0
1799,35.98,65472.0
1800,36.0,65472.0
1801,36.02,65.0
1802,36.04,62.0
1803,36.06,65472.0
1804,36.08,65480.0
1805,36.1,65476.0
1806,36.12,64.0
1807,36.14,63.0
1808,36.16,65472.0
1809,36.18,65472.0
1810,36.2,65472.0
1811,36.22,66.0
1812,36.24,62.0
1813,36.26,65456.0
1814,36.28,65472.0
1815,36.3,65472.0
1816,36.32,67.0
1817,36.34,60.0
1818,36.36,65472.0
1819,36.38,65488.0
1820,36.4,65476.0
1821,36.42,64.0
1822,36.44,61.0
1823,36.46,65480.0
1824,36.48,65472.0
1825,36.5,65476.0
1826,36.52,65.0
1827,36.54,62.0
1828,36.56,65472.0
1829,36.58,65472.0
1830,36.6,65476.0
1831,36.62,64.0
1832,36.64,61.0
1833,36.66,65460.0
1834,36.68,65480.0
1835,36.7,65460.0
1836,36.72,63.0
1837,36.74,61.0
1838,36.76,65472.0
1839,36.78,65464.0
1840,36.8,65472.0
1841,36.82,65.0
1842,36.84,62.0
1843,36.86,65456.0
1844,36.88,65492.0
1845,36.9,65472.0
1846,36.92,65.0
1847,36.94,62.0
1848,36.96,65456.0
1849,36.98,65488.0
1850,37.0,65472.0
1851,37.02,66.0
1852,37.04,62.0
1853,37.06,65472.0
1854,37.08,65488.0
1855,37.1,65476.0
1856,37.12,65.0
1857,37.14,60.0
1858,37.16,65464.0
1859,37.18,65472.0
1860,37.2,65472.0
1861,37.22,65.0
1862,37.24,61.0
1863,37.26,65460.0
1864,37.28,65476.0
1865,37.3,65472.0
1866,37.32,66.0
1867,37.34,63.0
1868,37.36,65464.0
1869,37.38,65476.0
1870,37.4,65480.0
1871,37.42,66.0
1872,37.44,61.0
1873,37.46,65472.0
1874,37.48,65472.0
1875,37.5,65464.0
1876,37.52,65.0
1877,37.54,60.0
1878,37.56,65472.0
1879,37.58,65488.0
1880,37.6,65472.0
1881,37.62,65.0
1882,37.64,62.0
1883,37.66,65464.0
1884,37.68,65472.0
1885,37.7,65472.0
1886,37.72,66.0
1887,37.74,60.0
1888,37.76,65472.0
1889,37.78,65480.0
1890,37.8,65472.0
1891,37.82,66.0
1892,37.84,61.0
1893,37.86,65472.0
1894,37.88,65488.0
1895,37.9,65472.0
1896,37.92,66.0
1897,37.94,60.0
1898,37.96,65472.0
1899,37.98,65480.0
1900,38.0,65480.0
1901,38.02,65480.0
1902,38.04,65480.0
1903,38.06,65484.0
1904,38.08,65484.0
1905,38.1,65480.0
1906,38.12,65488.0
1907,38.14,65476.0
1908,38.16,61.0
1909,38.18,65480.0
1910,38.2,70.0
1911,38.22,61.0
1912,38.24,60.0
1913,38.26,60.0
1914,38.28,61.0
1915,38.3,61.0
1916,38.32,61.0
1917,38.34,60.0
1918,38.36,61.0
1919,38.38,65472.0
1920,38.4,65472.0
1921,38.42,64.0
1922,38.44,61.0
1923,38.46,59.0
1924,38.48,65472.0
1925,38.5,65472.0
1926,38.52,64.0
1927,38.54,60.0
1928,38.56,60.0
1929,38.58,65472.0
1930,38.6,65472.0
1931,38.62,63.0
1932,38.64,63.0
1933,38.66,62.0
1934,38.68,65480.0
1935,38.7,65472.0
1936,38.72,67.0
1937,38.74,62.0
1938,38.76,60.0
1939,38.78,65472.0
1940,38.8,65476.0
1941,38.82,64.0
1942,38.84,62.0
1943,38.86,61.0
1944,38.88,65472.0
1945,38.9,65492.0
1946,38.92,67.0
1947,38.94,63.0
1948,38.96,60.0
1949,38.98,65472.0
1950,39.0,65472.0
1951,39.02,67.0
1952,39.04,63.0
1953,39.06,60.0
1954,39.08,65480.0
1955,39.1,65484.0
1956,39.12,67.0
1957,39.14,63.0
1958,39.16,60.0
1959,39.18,65472.0
1960,39.2,65484.0
1961,39.22,68.0
1962,39.24,64.0
1963,39.26,60.0
1964,39.28,65472.0
1965,39.3,65488.0
1966,39.32,67.0
1967,39.34,62.0
1968,39.36,62.0
1969,39.38,65472.0
1970,39.4,65472.0
1971,39.42,66.0
1972,39.44,62.0
1973,39.46,59.0
1974,39.48,65464.0
1975,39.5,65484.0
1976,39.52,68.0
1977,39.54,63.0
1978,39.56,60.0
1979,39.58,65480.0
1980,39.6,65480.0
1981,39.62,65.0
1982,39.64,63.0
1983,39.66,61.0
1984,39.68,65480.0
1985,39.7,65476.0
1986,39.72,68.0
1987,39.74,63.0
1988,39.76,61.0
1989,39.78,65472.0
1990,39.8,65480.0
1991,39.82,67.0
1992,39.84,64.0
1993,39.86,61.0
1994,39.88,65476.0
1995,39.9,65476.0
1996,39.92,69.0
1997,39.94,64.0
1998,39.96,60.0
1999,39.98,65472.0
2000,40.0,65484.0
2001,40.02,68.0
2002,40.04,62.0
2003,40.06,60.0
2004,40.08,65464.0
2005,40.1,65492.0
2006,40.12,67.0
2007,40.14,63.0
2008,40.16,62.0
2009,40.18,65476.0
2010,40.2,65496.0
2011,40.22,68.0
2012,40.24,62.0
2013,40.26,61.0
2014,40.28,65456.0
2015,40.3,65472.0
2016,40.32,65.0
2017,40.34,62.0
2018,40.36,60.0
2019,40.38,65472.0
2020,40.4,65484.0
2021,40.42,66.0
2022,40.44,62.0
2023,40.46,59.0
2024,40.48,65472.0
2025,40.5,65476.0
2026,40.52,66.0
2027,40.54,64.0
2028,40.56,61.0
2029,40.58,65472.0
2030,40.6,65480.0
2031,40.62,65464.0
2032,40.64,64.0
2033,40.66,60.0
2034,40.68,65480.0
2035,40.7,65480.0
2036,40.72,68.0
2037,40.74,63.0
2038,40.76,60.0
2039,40.78,65456.0
2040,40.8,65472.0
2041,40.82,65.0
2042,40.84,62.0
2043,40.86,60.0
2044,40.88,65472.0
2045,40.9,65472.0
2046,40.92,66.0
2047,40.94,64.0
2048,40.96,60.0
2049,40.98,65472.0
2050,41.0,65480.0
2051,41.02,70.0
2052,41.04,63.0
2053,41.06,60.0
2054,41.08,65464.0
2055,41.1,65476.0
2056,41.12,70.0
2057,41.14,65.0
2058,41.16,60.0
2059,41.18,65480.0
2060,41.2,65472.0
2061,41.22,69.0
2062,41.24,64.0
2063,41.26,60.0
2064,41.28,65472.0
2065,41.3,65480.0
2066,41.32,68.0
2067,41.34,63.0
2068,41.36,61.0
2069,41.38,65472.0
2070,41.4,65504.0
2071,41.42,68.0
2072,41.44,63.0
2073,41.46,60.0
2074,41.48,65464.0
2075,41.5,65488.0
2076,41.52,66.0
2077,41.54,62.0
2078,41.56,58.0
2079,41.58,65472.0
2080,41.6,65472.0
2081,41.62,66.0
2082,41.64,63.0
2083,41.66,59.0
2084,41.68,65476.0
2085,41.7,65472.0
2086,41.72,69.0
2087,41.74,63.0
2088,41.76,61.0
2089,41.78,65476.0
2090,41.8,65480.0
2091,41.82,69.0
2092,41.84,64.0
2093,41.86,61.0
2094,41.88,65476.0
2095,41.9,65472.0
2096,41.92,69.0
2097,41.94,65.0
2098,41.96,60.0
2099,41.98,65476.0
2100,42.0,65488.0
2101,42.02,69.0
2102,42.04,63.0
2103,42.06,60.0
2104,42.08,65472.0
2105,42.1,65480.0
2106,42.12,68.0
2107,42.14,63.0
2108,42.16,60.0
2109,42.18,65476.0
2110,42.2,65480.0
2111,42.22,69.0
2112,42.24,65.0
2113,42.26,61.0
2114,42.28,65472.0
2115,42.3,65484.0
2116,42.32,70.0
2117,42.34,64.0
2118,42.36,60.0
2119,42.38,65472.0
2120,42.4,65492.0
2121,42.42,64.0
2122,42.44,62.0
2123,42.46,60.0
2124,42.48,65460.0
2125,42.5,65472.0
2126,42.52,65.0
2127,42.54,63.0
2128,42.56,60.0
2129,42.58,65472.0
2130,42.6,65484.0
2131,42.62,66.0
2132,42.64,62.0
2133,42.66,60.0
2134,42.68,65472.0
2135,42.7,65472.0
2136,42.72,65476.0
2137,42.74,63.0
2138,42.76,61.0
2139,42.78,65472.0
2140,42.8,65472.0
2141,42.82,67.0
2142,42.84,65.0
2143,42.86,61.0
2144,42.88,65488.0
2145,42.9,65480.0
2146,42.92,69.0
2147,42.94,63.0
2148,42.96,60.0
2149,42.98,65476.0
2150,43.0,65476.0
2151,43.02,67.0
2152,43.04,62.0
2153,43.06,60.0
2154,43.08,65456.0
2155,43.1,65484.0
2156,43.12,64.0
2157,43.14,62.0
2158,43.16,61.0
2159,43.18,65472.0
2160,43.2,65476.0
2161,43.22,66.0
2162,43.24,64.0
2163,43.26,60.0
2164,43.28,65472.0
2165,43.3,65480.0
2166,43.32,69.0
2167,43.34,64.0
2168,43.36,61.0
2169,43.38,65472.0
2170,43.4,65476.0
2171,43.42,68.0
2172,43.44,62.0
2173,43.46,60.0
2174,43.48,65472.0
2175,43.5,65496.0
2176,43.52,66.0
2177,43.54,63.0
2178,43.56,60.0
2179,43.58,65472.0
2180,43.6,65480.0
2181,43.62,67.0
2182,43.64,62.0
2183,43.66,61.0
2184,43.68,65472.0
2185,43.7,65504.0
2186,43.72,68.0
2187,43.74,64.0
2188,43.76,60.0
2189,43.78,65464.0
2190,43.8,65472.0
2191,43.82,65464.0
2192,43.84,63.0
2193,43.86,60.0
2194,43.88,65456.0
2195,43.9,65476.0
2196,43.92,69.0
2197,43.94,64.0
2198,43.96,60.0
2199,43.98,65472.0
2200,44.0,65480.0
2201,44.02,68.0
2202,44.04,62.0
2203,44.06,61.0
2204,44.08,65472.0
2205,44.1,65472.0
2206,44.12,68.0
2207,44.14,63.0
2208,44.16,60.0
2209,44.18,65472.0
2210,44.2,65488.0
2211,44.22,67.0
2212,44.24,62.0
2213,44.26,60.0
2214,44.28,65472.0
2215,44.3,65480.0
2216,44.32,68.0
2217,44.34,63.0
2218,44.36,59.0
2219,44.38,65472.0
2220,44.4,65480.0
2221,44.42,69.0
2222,44.44,64.0
2223,44.46,61.0
2224,44.48,65472.0
2225,44.5,65488.0
2226,44.52,69.0
2227,44.54,62.0
2228,44.56,60.0
2229,44.58,65480.0
2230,44.6,65476.0
2231,44.62,67.0
2232,44.64,63.0
2233,44.66,60.0
2234,44.68,65480.0
2235,44.7,65480.0
2236,44.72,68.0
2237,44.74,63.0
2238,44.76,61.0
2239,44.78,65476.0
2240,44.8,65480.0
2241,44.82,65472.0
2242,44.84,63.0
2243,44.86,60.0
2244,44.88,65472.0
2245,44.9,65472.0
2246,44.92,68.0
2247,44.94,63.0
2248,44.96,59.0
2249,44.98,65480.0
2250,45.0,65488.0
2251,45.02,69.0
2252,45.04,62.0
2253,45.06,59.0
2254,45.08,65472.0
2255,45.1,65484.0
2256,45.12,69.0
2257,45.14,64.0
2258,45.16,61.0
2259,45.18,65472.0
2260,45.2,65472.0
2261,45.22,68.0
2262,45.24,62.0
2263,45.26,61.0
2264,45.28,65456.0
2265,45.3,65476.0
2266,45.32,68.0
2267,45.34,63.0
2268,45.36,61.0
2269,45.38,65472.0
2270,45.4,65472.0
2271,45.42,68.0
2272,45.44,64.0
2273,45.46,60.0
2274,45.48,65472.0
2275,45.5,65472.0
2276,45.52,68.0
2277,45.54,64.0
2278,45.56,60.0
2279,45.58,65472.0
2280,45.6,65480.0
2281,45.62,69.0
2282,45.64,63.0
2283,45.66,60.0
2284,45.68,65472.0
2285,45.7,65488.0
2286,45.72,68.0
2287,45.74,64.0
2288,45.76,61.0
2289,45.78,65480.0
2290,45.8,65480.0
2291,45.82,68.0
2292,45.84,63.0
2293,45.86,59.0
2294,45.88,65472.0
2295,45.9,65476.0
2296,45.92,68.0
2297,45.94,64.0
2298,45.96,59.0
2299,45.98,65472.0
2300,46.0,65472.0
2301,46.02,65472.0
2302,46.04,64.0
2303,46.06,60.0
2304,46.08,65472.0
2305,46.1,65480.0
2306,46.12,65.0
2307,46.14,62.0
2308,46.16,60.0
2309,46.18,65464.0
2310,46.2,65472.0
2311,46.22,67.0
2312,46.24,61.0
2313,46.26,60.0
2314,46.28,65464.0
2315,46.3,65476.0
2316,46.32,64.0
2317,46.34,63.0
2318,46.36,65464.0
2319,46.38,65472.0
2320,46.4,65480.0
2321,46.42,65472.0
2322,46.44,64.0
2323,46.46,60.0
2324,46.48,65460.0
2325,46.5,65480.0
2326,46.52,68.0
2327,46.54,63.0
2328,46.56,60.0
2329,46.58,65472.0
2330,46.6,65480.0
2331,46.62,68.0
2332,46.64,63.0
2333,46.66,60.0
2334,46.68,65464.0
2335,46.7,65476.0
2336,46.72,67.0
2337,46.74,62.0
2338,46.76,60.0
2339,46.78,65472.0
2340,46.8,65484.0
2341,46.82,67.0
2342,46.84,62.0
2343,46.86,60.0
2344,46.88,65476.0
2345,46.9,65488.0
2346,46.92,68.0
2347,46.94,63.0
2348,46.96,60.0
2349,46.98,65472.0
2350,47.0,65472.0
2351,47.02,22845.0
2352,47.04,63.0
2353,47.06,60.0
2354,47.08,65472.0
2355,47.1,65480.0
2356,47.12,67.0
2357,47.14,64.0
2358,47.16,61.0
2359,47.18,65472.0
2360,47.2,65472.0
2361,47.22,69.0
2362,47.24,62.0
2363,47.26,60.0
2364,47.28,65472.0
2365,47.3,65472.0
2366,47.32,68.0
2367,47.34,64.0
2368,47.36,61.0
2369,47.38,65480.0
2370,47.401,65472.0
2371,47.421,66.0
2372,47.441,63.0
2373,47.461,59.0
2374,47.481,65472.0
2375,47.501,65472.0
2376,47.521,66.0
2377,47.541,62.0
2378,47.561,60.0
2379,47.581,65472.0
2380,47.601,65476.0
2381,47.621,68.0
2382,47.641,63.0
2383,47.661,60.0
2384,47.681,65472.0
2385,47.701,65480.0
2386,47.721,68.0
2387,47.741,63.0
2388,47.761,61.0
2389,47.781,65472.0
2390,47.801,65476.0
2391,47.821,68.0
2392,47.841,63.0
2393,47.861,59.0
2394,47.881,65472.0
2395,47.901,65484.0
2396,47.921,68.0
2397,47.941,64.0
2398,47.961,61.0
2399,47.981,65472.0
2400,48.001,65488.0
2401,48.021,68.0
2402,48.041,62.0
2403,48.061,60.0
2404,48.081,65472.0
2405,48.101,65488.0
2406,48.121,65480.0
2407,48.141,64.0
2408,48.161,60.0
2409,48.181,65480.0
2410,48.201,65488.0
2411,48.221,68.0
2412,48.241,63.0
2413,48.261,60.0
2414,48.281,65472.0
2415,48.301,65480.0
2416,48.321,68.0
2417,48.341,62.0
2418,48.361,61.0
2419,48.381,65472.0
2420,48.401,65472.0
2421,48.421,66.0
2422,48.441,62.0
2423,48.461,60.0
2424,48.481,65472.0
2425,48.501,65480.0
2426,48.521,68.0
2427,48.541,63.0
2428,48.561,60.0
2429,48.581,65472.0
2430,48.601,65472.0
2431,48.621,66.0
2432,48.641,63.0
2433,48.661,59.0
2434,48.681,65472.0
2435,48.701,65472.0
2436,48.721,67.0
2437,48.741,63.0
2438,48.761,61.0
2439,48.781,65472.0
2440,48.801,65480.0
2441,48.821,68.0
2442,48.841,62.0
2443,48.861,61.0
2444,48.881,65472.0
2445,48.901,65472.0
2446,48.921,68.0
2447,48.941,63.0
2448,48.961,60.0
2449,48.981,65472.0
2450,49.001,65476.0
2451,49.021,68.0
2452,49.041,64.0
2453,49.061,59.0
2454,49.081,65476.0
2455,49.101,65476.0
2456,49.121,68.0
2457,49.141,63.0
2458,49.161,61.0
2459,49.181,65464.0
2460,49.201,65472.0
2461,49.221,68.0
2462,49.241,63.0
2463,49.261,61.0
2464,49.281,65472.0
2465,49.301,65472.0
2466,49.321,66.0
2467,49.341,62.0
2468,49.361,60.0
2469,49.381,65472.0
2470,49.401,65480.0
2471,49.421,66.0
2472,49.441,61.0
2473,49.461,61.0
2474,49.481,65472.0
2475,49.501,65480.0
2476,49.521,66.0
2477,49.541,62.0
2478,49.561,59.0
2479,49.581,65472.0
2480,49.601,65472.0
2481,49.621,65472.0
2482,49.641,63.0
2483,49.661,65472.0
2484,49.681,65480.0
2485,49.701,65480.0
2486,49.721,65484.0
2487,49.741,65480.0
2488,49.761,65480.0
2489,49.781,65488.0
2490,49.801,65484.0
2491,49.821,65484.0
2492,49.841,21476.0
2493,49.861,65488.0
2494,49.881,65480.0
2495,49.901,65488.0
2496,49.921,68.0
2497,49.941,64.0
2498,49.961,60.0
2499,49.981,65472.0
2500,50.001,65480.0
2501,50.021,67.0
2502,50.041,62.0
2503,50.061,60.0
2504,50.081,65472.0
2505,50.101,65472.0
2506,50.121,68.0
2507,50.141,63.0
2508,50.161,60.0
2509,50.181,65472.0
2510,50.201,65488.0
2511,50.221,65472.0
2512,50.241,65492.0
2513,50.261,65480.0
2514,50.281,65476.0
2515,50.301,65488.0
2516,50.321,65472.0
2517,50.341,65.0
2518,50.361,59.0
2519,50.381,59.0
